32362,101.322640,12.896055
32607,102.048071,-61.941980
32759,102.460273,-32.508488
32768,102.483903,-50.614400
33018,103.197250,33.961370
33160,103.547836,-12.038593
33165,103.554360,-23.928348
33347,104.034276,-17.054247
33449,104.319161,58.423060
33579,104.656445,-28.972089
33856,105.429799,-27.934842
33977,105.756140,-23.833301
34045,105.939555,-15.633259
34088,106.027231,20.570299
34444,107.097859,-26.393208
34481,107.186769,-70.499194
34693,107.784965,30.245281
34769,107.966085,-0.492781
35037,108.702757,-26.772686
35228,109.207628,-67.957172
35264,109.285684,-37.097487
35350,109.523362,16.540475
35550,110.030789,21.982339
35904,111.023771,-29.303120
36046,111.431984,27.798286
36145,111.678587,49.211645
36188,111.787801,8.289409
36377,112.307826,-43.301891
36850,113.650019,31.888636
36962,113.980718,26.896003
37279,114.827242,5.227508
37447,115.311986,-9.551083
37504,115.454983,-72.606135
37740,116.111952,24.398129
37826,116.330683,28.026310
38146,117.257069,-24.912243
39429,120.896126,-40.003188
39757,121.886259,-24.304437
39794,121.982670,-68.617136
39863,122.148574,-2.983776
39953,122.383147,-47.336612
40526,124.128951,9.185663
40702,124.630279,-76.919983
40843,125.016135,27.218621
41037,125.628603,-59.509538
41075,125.708875,43.188372
41312,126.434359,-66.136520
41704,127.566792,60.718431
42313,129.414197,5.703799
42402,129.689370,3.341475
42515,130.025569,-35.308301
42536,130.073372,-52.921973
42568,130.154313,-59.761015
42799,130.806193,3.398665
42806,130.821721,21.468596
42828,130.898115,-33.186411
42911,131.171292,18.154864
42913,131.175822,-54.708568
43103,131.674310,28.760005
43109,131.694359,6.418907
43234,132.108254,5.837885
43409,132.633381,-27.710059
43813,133.848687,5.945528
44066,134.621654,11.857772
44127,134.803495,48.042350
44248,135.161468,41.783444
44382,135.611662,-66.395844
44471,135.906495,47.156659
44700,136.632450,38.452250
44816,136.999071,-43.432624
45080,137.742105,-58.966930
45238,138.301003,-69.717472
45336,138.590805,2.315024
45556,139.272618,-59.275261
45688,139.711114,36.802898
45860,140.264412,34.392526
45941,140.528455,-55.010695
46390,141.896883,-8.658683
46509,142.286828,-2.768956
46651,142.675471,-40.466888
46733,142.881540,63.061795
46776,142.995561,-1.184654
46853,143.218022,51.678602
46952,143.555737,36.397613
47908,146.462927,23.774278
48319,147.748715,59.039104
48356,147.869510,-14.846550
48402,148.026501,54.064286
48455,148.191490,26.007085
48774,149.215645,-54.567797
48926,149.718083,-35.890933
49583,151.833139,16.762666
49593,151.857188,35.244692
49641,151.984565,-0.371628
49669,152.093581,11.967195
49841,152.647488,-12.353839
50099,153.434496,-70.037922
50191,153.684474,-42.122063
50335,154.172518,23.417328
50371,154.270855,-61.332320
50372,154.274696,42.914469
50583,154.992341,19.841860
50801,155.582514,41.499434
51069,156.522938,-16.836096
51172,156.788150,-31.067802
51232,156.969771,-58.739409
51233,156.971219,36.707478
51437,157.572929,-0.636972
51839,158.867577,-78.607814
51986,159.326070,-48.225616
52419,160.739278,-64.394479
52468,160.884615,-60.566627
52727,161.692175,-49.420125
52943,162.405967,-16.194132
53229,163.327666,34.215566
53253,163.373193,-58.853265
53740,164.944787,-18.299097
53910,165.459961,56.382345
54061,165.932654,61.751119
54463,167.147482,-58.975042
54539,167.416081,44.498553
54682,167.914526,-22.825606
54872,168.526717,20.524034
54879,168.560170,15.429763
55282,169.835511,-14.779044
55687,171.152522,-10.859383
55705,171.220763,-17.684017
56211,172.851202,69.331122
56343,173.251079,-31.857524
56480,173.690466,-54.264132
56561,173.945534,-63.019825
56633,174.170619,-9.802254
57283,176.190662,-18.350615
57363,176.402364,-66.728843
57380,176.464877,6.529814
57399,176.513059,47.779337
57632,177.266160,14.572337
57936,178.227339,-33.908130
58001,178.457255,53.694733
58188,179.004098,-17.150809
59196,182.089765,-50.722410
59199,182.103136,-24.728780
59316,182.531358,-22.619792
59747,183.786487,-58.748902
59774,183.856038,57.032598
59803,183.951949,-17.541984
60000,184.587266,-79.312269
60129,184.976631,-0.666747
60718,186.649756,-63.099056
60742,186.734698,28.268620
60823,187.010048,-50.230605
60965,187.466597,-16.515094
61084,187.791372,-57.112569
61174,188.018686,-16.195866
61199,188.117129,-72.132976
61281,188.371010,69.788210
61317,188.437886,41.356768
61359,188.596809,-23.396623
61585,189.296182,-69.135534
61932,190.380021,-48.959886
61941,190.416676,-1.449522
62322,191.570290,-68.108094
62434,191.930495,-59.688732
62956,193.506804,55.959843
63090,193.902014,3.397599
63125,194.007671,38.318246
63608,195.544836,10.959102
64166,197.263679,-23.117973
64241,197.498123,17.529116
64394,197.970511,27.876038
64962,199.730222,-23.171412
65109,200.150273,-36.712081
65378,200.980916,54.925415
65474,201.298352,-11.161245
65936,202.761119,-39.407280
66249,203.673978,-0.595938
66657,204.971970,-53.466363
67301,206.885609,49.313303
67459,207.369574,15.797806
67464,207.376239,-41.687660
67472,207.404199,-42.473685
67927,208.671317,18.398587
68002,208.885145,-47.288266
68282,209.669881,-44.803531
68520,210.411596,1.544583
68702,210.956019,-60.372978
68756,211.097608,64.375809
68933,211.672186,-36.368696
69427,213.223921,-10.274044
69673,213.918114,19.187270
69701,214.003687,-5.999526
70576,216.545006,-45.379261
70638,216.732253,-83.667853
71053,217.957741,30.371145
71075,218.019824,38.307883
71352,218.876882,-42.157746
71536,219.471880,-49.425758
71683,219.920410,-60.835147
71795,220.287168,13.728331
71860,220.482391,-47.388141
71908,220.627854,-64.974570
71957,220.764843,-5.657429
72105,221.246879,27.074174
72220,221.562466,1.892938
72370,221.965526,-79.044712
72607,222.676648,74.155476
72622,222.719905,-16.041610
73273,224.633142,-43.133867
73334,224.790413,-42.104142
73555,225.486638,40.390637
73714,226.017758,-25.281856
74395,228.071680,-52.099075
74666,228.875432,33.315102
74785,229.251966,-9.382867
74824,229.379001,-58.800879
74946,229.727870,-68.679467
75097,230.182288,71.833973
75141,230.343068,-40.647459
75177,230.451819,-36.261167
75323,230.844407,-59.320698
75458,231.232434,58.966024
75695,231.957716,29.105492
76127,233.232483,31.359155
76267,233.671623,26.714910
76276,233.700793,10.538859
76297,233.785252,-41.166695
76333,233.881414,-14.789554
76552,234.513843,-42.567485
76952,235.685993,26.295514
77055,236.014433,77.794499
77070,236.066649,6.425520
77233,236.546729,15.421926
77450,237.185036,18.141779
77512,237.398742,26.068549
77516,237.405274,-3.430141
77622,237.703713,4.477580
77634,237.739757,-33.627105
77760,238.167477,42.449988
77853,238.456154,-16.729622
77952,238.786700,-63.429750
78072,239.112476,15.664733
78159,239.397091,26.878026
78265,239.713003,-26.114043
78384,240.030585,-38.396641
78401,240.083382,-22.621620
78493,240.360794,29.851078
78527,240.473766,58.564437
78639,240.803584,-49.229721
78820,241.359312,-19.805393
78970,241.817395,-36.755539
79509,243.369726,-54.630413
79822,244.377088,75.754704
79882,244.580170,-4.692608
79992,244.935200,46.313271
80000,244.960698,-50.155379
80170,245.480182,19.153022
80331,245.997945,61.514075
80582,246.796033,-47.554736
80763,247.351948,-26.431946
80816,247.555257,21.489649
81065,248.364434,-78.896959
81126,248.525789,42.436896
81266,248.970664,-28.215962
81377,249.289708,-10.567152
81693,250.322821,31.601887
81833,250.723911,38.922461
81852,250.772582,-77.516572
82080,251.492340,82.037251
82273,252.166107,-69.027635
82363,252.446298,-59.041316
82396,252.542687,-34.292610
82514,252.967662,-38.047327
82671,253.498864,-42.362020
83000,254.417794,9.375056
83081,254.655128,-55.990055
83207,255.072526,30.926339
83895,257.196771,65.714637
84012,257.594427,-15.725148
84143,258.038233,-43.238490
84379,258.758017,24.839587
84380,258.761893,36.809155
84606,259.417858,37.291343
84880,260.206815,-12.846882
85112,260.920720,37.145924
85258,261.324988,-55.529824
85267,261.348583,-56.377688
85670,262.608237,52.301359
85693,262.684575,26.110605
85727,262.774904,-60.683607
85755,262.853962,-23.962580
85792,262.960507,-49.875982
85822,263.053738,86.586329
85829,263.066162,55.172807
85927,263.402194,-37.103748
86032,263.733353,12.560576
86228,264.329691,-42.997822
86263,264.396772,-15.398408
86414,264.866218,46.006322
86565,265.353819,-12.875173
86670,265.621999,-39.029921
86742,265.868237,4.566917
86929,266.433343,-64.723735
86974,266.615496,27.722499
87072,266.890113,-27.830763
87073,266.896171,-40.126982
87585,268.381790,56.872452
87808,269.063244,37.250522
87833,269.151574,51.488951
87933,269.440961,29.247925
88635,271.452186,-30.423650
88714,271.657828,-50.091455
88794,271.885628,28.762470
88866,272.144962,-63.668048
89341,273.440870,-21.058830
89642,274.407205,-36.761281
89931,275.248423,-29.828039
89937,275.259746,72.733698
89962,275.328836,-2.897122
90098,275.806752,-61.493905
90185,276.043110,-34.384315
90422,276.743459,-45.968329
90496,276.992790,-25.421247
90568,277.207233,-49.070031
90595,277.299383,-14.565805
90887,278.088778,-39.703909
91117,278.801824,-8.243308
91262,279.234108,38.782993
91792,280.758891,-71.427729
91875,280.945588,-38.323311
91971,281.193066,37.605050
92041,281.413971,-26.990779
92175,281.793656,-4.747829
92202,281.870734,-5.705071
92420,282.519975,33.362678
92609,283.054319,-62.187561
92791,283.626203,36.898605
92814,283.679647,-15.603022
92855,283.816320,-26.296594
92946,284.054835,4.203530
92953,284.070719,-42.710602
92989,284.168711,-37.343183
93015,284.237669,-67.233535
93085,284.432416,-21.106624
93174,284.681142,-37.107089
93194,284.735936,32.689553
93244,284.905788,15.068478
93506,285.653014,-29.880114
93542,285.778469,-42.094994
93683,286.170558,-21.741355
93747,286.352552,13.863710
93805,286.562291,-4.882335
93825,286.604332,-37.062757
93864,286.735176,-27.669814
94005,287.087221,-40.496638
94114,287.367826,-37.904240
94160,287.507302,-39.340707
94376,288.138146,67.661317
94648,288.888724,73.355215
94779,289.275458,53.368161
94820,289.408690,-18.952882
95168,290.418230,-17.847252
95294,290.804419,-44.799648
95347,290.971464,-40.615646
95501,291.373969,3.114579
95771,292.176713,24.665165
95853,292.426414,51.729467
95947,292.680355,27.959695
96406,294.006873,-24.719017
96757,295.024094,18.013938
96837,295.262224,17.476124
97165,296.243509,45.130692
97278,296.564876,10.613269
97365,296.846938,18.534259
97433,297.042557,70.267835
97649,297.694509,8.867385
97804,298.118183,1.005678
98032,298.815330,-41.868414
98036,298.828192,6.407933
98110,299.076651,35.083491
98337,299.689115,19.492093
98412,299.934060,-35.276244
98495,300.147472,-72.910184
98543,300.275042,27.753564
98688,300.664414,-27.709880
98920,301.289478,19.990877
99240,302.174417,-66.179321
99473,302.826103,-0.821476
100064,304.513410,-12.544859
100345,305.252693,-14.781401
100453,305.557083,40.256681
100751,306.411873,-56.734881
101421,308.303187,11.303332
101769,309.386957,14.595203
101772,309.391624,-47.291662
101958,309.909394,15.912053
102098,310.357973,45.280334
102281,310.864774,15.074682
102395,311.239815,-66.203238
102485,311.524025,-25.270517
102488,311.551801,33.969453
102532,311.664658,16.124773
102618,311.918886,-9.495690
102831,312.491998,-33.779673
102978,312.955401,-26.919126
103227,313.702415,-58.454095
103738,315.322757,-32.257767
104139,316.486581,-17.232711
104521,317.585296,10.131949
104732,318.234090,30.227081
104858,318.619959,10.007719
104987,318.955820,5.248074
105140,319.484361,-32.172486
105199,319.644090,62.585455
105319,319.966183,-53.449264
105515,320.561573,-16.834555
105570,320.723257,6.811113
105858,321.610384,-65.368144
105881,321.666782,-22.411378
106032,322.164896,70.560695
106278,322.889670,-5.571156
106985,325.022259,-16.662253
107089,325.368638,-77.389462
107310,326.035019,28.743222
107315,326.046418,9.875008
107354,326.161268,25.645003
107556,326.759522,-16.126566
107608,326.934055,-30.898306
108085,328.481892,-37.364823
108661,330.209229,-28.453737
109074,331.445939,-0.319827
109111,331.528765,-39.543049
109139,331.609189,-13.869540
109176,331.751977,25.345046
109268,332.057818,-46.960616
109352,332.306982,33.172498
109422,332.535348,-32.548440
109427,332.549249,6.197789
109492,332.713591,58.201250
109937,333.992376,37.748735
110003,334.208193,-7.783237
110130,334.625743,-60.259495
110395,335.413750,-1.387353
110538,335.890152,52.229500
110609,336.129149,49.476401
110960,337.207502,-0.020063
110997,337.317309,-43.495554
111022,337.382595,47.706895
111104,337.621923,43.123390
111123,337.661729,-10.677886
111169,337.822399,50.282450
111188,337.876207,-32.346028
111497,338.838871,-0.117361
111954,340.163857,-27.043615
112029,340.365312,10.831391
112122,340.666395,-46.884566
112158,340.750536,30.221309
112405,341.515514,-81.381617
112440,341.632677,23.565679
112447,341.672673,12.174084
112623,342.138321,-51.316704
112716,342.397958,-13.592538
112724,342.420467,66.200711
112748,342.500418,24.601685
112961,343.153602,-7.579679
113136,343.662664,-15.820760
113246,343.987050,-32.539702
113368,344.411773,-29.621837
113638,345.220310,-52.754106
113881,345.943056,28.082455
113963,346.190070,15.205368
114131,346.719869,-43.520324
114341,347.361509,-21.172486
114421,347.589283,-45.246647
114855,348.971987,-9.087696
114971,349.289557,3.282245
114996,349.357550,-58.235928
115102,349.705945,-32.531836
115438,350.742923,-20.100345
115738,351.732939,1.255838
115830,351.992366,6.379097
116231,353.242451,-37.818359
116727,354.837425,77.631967
116771,354.986751,5.627354
116928,355.512007,1.780417
118268,359.827510,6.863594
